review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R2A4UMFULTJMHK,B07QK2SPP7,5.0 out of 5 stars Absolutely perfect,Tiffany,5,"Got this for my husband to use in his concrete truck at work. It's so loud so he needed something loud enough to hear over his noisy mixer. It is perfect! Amazing sound, amazing price, and easy to use!!! Will be getting another one for our family pool days!","Reviewed in the United States July 13, 2024",AHYPCJ6NGBDK4HFC6F3UVYYWBTAQ,True,1,Style: Flip 5Color: Gray
RE1OET08ZHIPD,B07QK2SPP7,5.0 out of 5 stars Sounds good,Brian,5,Good sound for a small size. I liked that it was partially charged when received so I could try it out right away. Seems ruggedly built.,"Reviewed in the United States July 25, 2024",AFCXC6W5NR6KFDYB5RIDROZ3GUHQ,True,0,Style: Flip 5Color: Black
RYSBHG4AWPNC0,B07QK2SPP7,5.0 out of 5 stars great produt,Fausto Johel Bonilla Lopez,5,"I have 2 of those, they are really good, rich sound","Reviewed in the United States July 27, 2024",AHHUHM6GLN65Z3EHYHO4PVC5OYIA,True,0,Style: Flip 5Color: Pink
R1PDQCR2D6YIK9,B07QK2SPP7,5.0 out of 5 stars it works great,Paul Poirier,5,it has a beautiful sound . it's a excellent device.,"Reviewed in the United States August 3, 2024",AGHDB7EWS4DULNKG2ZHBMK74MTUQ,True,0,Style: Flip 5Color: Teal
R2RSYCCJN234D6,B07QK2SPP7,5.0 out of 5 stars Good Quality Speaker,Janelle,5,I've had the speaker for over a 1 1/2 yrs and the speaker is working good. I haven't had any problems with it thus far.,"Reviewed in the United States July 13, 2024",AF3AP6T2T45W6SB2PWOA755UZZCA,True,1,Style: Flip 5Color: Pink
R2DJQ74NVXWI5R,B07QK2SPP7,5.0 out of 5 stars Great Bluetooth Speaker,Nick9876,5,This JBL speaker is awesome; great bass for this tiny speaker.,"Reviewed in the United States August 1, 2024",AFAFGMOAETBELCH5VUDCYVTREKCA,True,0,Style: Flip 5Color: Black
RQNR1TAF3IXJH,B07QK2SPP7,5.0 out of 5 stars Super waterproof,Amazon Customer,5,"I have had this product for awhile and never left a review. I take it on my river tubing trips and on my last trip it fell out of my tube, we could not find for 1-2 mins and when we retrieved it from the water and the speaker turned itself off when it was submerged underwater, turned it back on and it was still perfectly fine. It’s battery life last the entire 6 hours on the river, probably even longer if I wanted to test that out. For it’s size it is so loud. I love it tons","Reviewed in the United States June 17, 2024",AGZUCQN22Z6UHBFEOQHRPOEYKWTA,True,1,Style: Flip 5Color: Pink
R208R1YK4CUF0Q,B07QK2SPP7,5.0 out of 5 stars Fathers Day,Jody’s,5,"Bought it for Father’s Day and he loves it,","Reviewed in the United States July 10, 2024",AFOKMHMPFRVDIS2FH5QGKYOC6NWQ,True,0,Style: Flip 5Color: Red
R3CN2V6DNK1K57,B07QK2SPP7,5.0 out of 5 stars JBL Speaker,Mike Franklin,5,"Sounds is good, size is a little smaller than it looked. Only thing is, same speaker was a little less expensive at Sam’s Club","Reviewed in the United States July 23, 2024",AHNR4K57APXTDROJHXSWZ7HYNQ6A,True,0,Style: Flip 5Color: Black
R2MIJYJML7373F,B07QK2SPP7,5.0 out of 5 stars Use at work,king williams jr,5,Use at work holds a charge for 5hrs depends on how high of a volume you have it on also could last longer,"Reviewed in the United States July 21, 2024",AHVUBRARRFXKTGQ2KZYVOMN65UVA,True,0,Style: Flip 5Color: Black
R1WJPCTF8D8EAM,B07QK2SPP7,4.0 out of 5 stars This thing slaps,Brian Roskuszka,4,"I'm not an audio buff, but I know JBL makes good stuff. This thing's got a lot of power and the battery lasts what seems like forever. It's great for taking to parties.My only complaint is that it doesn't have an audio jack. That stinks because the primary reason I bought it was to be a speaker for my computer setup. I guess that's on me for not reading the description.","Reviewed in the United States July 14, 2024",AEZLQY4LD4HQFD4I35XS7T7N66TA,True,0,Style: Flip 5Color: Black
RK9Z8NO4OT5NP,B07QK2SPP7,5.0 out of 5 stars Quality speaker,Darlene Miller,5,The sound is amazing for a small speaker,"Reviewed in the United States July 25, 2024",AEZ76R6Y4RVOOS6VY6MSIQTMC7TA,True,0,Style: Flip 5Color: Black
R2IRIO8QZY7ZEY,B07QK2SPP7,5.0 out of 5 stars Great sound,The Major,5,Easy to use and has a great sound!,"Reviewed in the United States August 1, 2024",AFG6C4TE2N5MDAT4K6TNL3C3ZUTQ,True,0,Style: Flip 5Color: Black
R2HWB6QJHVQ9BD,B07QK2SPP7,5.0 out of 5 stars Awesome sound,Robin,5,So far its so great by the pool,"Reviewed in the United States July 24, 2024",AHMGWXNQNVFJ7ZTH2OUP5RLSXLAA,True,0,Style: Flip 5Color: Black
RV2YKB9IL4J6T,B07QK2SPP7,5.0 out of 5 stars The sound,PMS,5,The sound is great for what I was looking for. Also very convenient to travel with. Love it and would recommend it.,"Reviewed in the United States July 30, 2024",AHIU27NXCHC7KZFFV6VTBCCSNARA,True,0,Style: Flip 5Color: Black
R3JEV7XHW5CKOB,B07QK2SPP7,5.0 out of 5 stars Great speaker,Amazon Customer,5,We absolutely love this speaker. Had one just like it for over 5 years before needing to replace it. Great sound.,"Reviewed in the United States July 26, 2024",AFM6O5ZELCNCIKIJ4WWOHHBKF3XA,True,0,Style: Flip 5Color: Black
RXZWGWK1QRI8Y,B07QK2SPP7,5.0 out of 5 stars Great sound quality.,Sue Braatz,5,"I was really shocked with the sound quality of this little speaker. I use it all over the house and by the pool. Don't hesitate on this one. You will be very happy. Easy to use, charges quickly.","Reviewed in the United States July 18, 2024",AHYPPY7HEA7JSLCISYVMYWSMCPVQ,True,0,Style: Flip 5Color: Black
R3OB9FJLIAMQH3,B07QK2SPP7,5.0 out of 5 stars JBL flip 5,Matthew Urciuoli,5,My daughter loves it! Like $40 less then the 6 and few if any differences when you compare the 2 speakers’ boxes. Great sound from a small space,"Reviewed in the United States June 28, 2024",AGMBFK72J634J6FW2RE5BKD6CBTQ,True,0,Style: Flip 5Color: Pink
R370O8UWZOT6KE,B07QK2SPP7,5.0 out of 5 stars Great sound!,pugly,5,Great sound and easy setup!! Love it!,"Reviewed in the United States July 25, 2024",AG52FTNECVNIBGFNNYDQJWYFQRCA,True,0,Style: Flip 5Color: Teal
R2PMB3LFAWYOYK,B07QK2SPP7,4.0 out of 5 stars Altavoz,ivette,4,La bocina es tal como se muestra en las fotos y las descripciones son fieles al vendedor. De acuerdo a lo que se describe está muy bien.,"Reviewed in the United States August 4, 2024",AGC6EIB5BSA32AQFCQAHQTTUDPXA,True,0,Style: Flip 5Color: Pink
R1O3R2894EH3YX,B07QK2SPP7,5.0 out of 5 stars Great sound from a little speaker,Amazon Customer,5,This speaker sounds great. Our old one by another producer had a tinny sound. This has much better sound,"Reviewed in the United States July 27, 2024",AGROERAPINUALTXMOP4I2DD62PBA,True,0,Style: Flip 5Color: Black
R9GPYRENCNRHG,B07QK2SPP7,5.0 out of 5 stars Great - second purchase of this speaker,J. M. Piterniak,5,"Small, charges relatively quickly. Sound is great!","Reviewed in the United States July 20, 2024",AGF3ZASBF7WJKBEUBPWOBTFBSKKQ,True,0,Style: Flip 5Color: Gray
R2M7ECUD1CYJF1,B07QK2SPP7,5.0 out of 5 stars Great sound for physical size,Jay,5,Nice and compact with great sound,"Reviewed in the United States July 8, 2024",AGXQGMCKODNGLMBHEU2E7ZBOHXGQ,True,0,Style: Flip 5Color: Black
R3BPS15RWRVZWF,B07QK2SPP7,5.0 out of 5 stars Good sound,jill l michaud,5,Easy to use and good sound,"Reviewed in the United States July 25, 2024",AFY3PR6U2UW3A5ERBR6U3HZO5Q6A,True,0,Style: Flip 5Color: Eco Green
R2W0GJZNZYVWZF,B07QK2SPP7,5.0 out of 5 stars Speaker jbl,Dawn Brown,5,Great sound - easy to connect,"Reviewed in the United States June 30, 2024",AGEROKGL3WEUTGXEDEYONMUBGMLA,True,0,Style: Flip 5Color: Black
RAYXL9I8L8R39,B07QK2SPP7,5.0 out of 5 stars Great sound,Jacquelyn Kenney,5,Bought thus after using a Bose and it sounds great and is easy to travel with. Love that it’s waterproof,"Reviewed in the United States July 13, 2024",AEVIHT2BGONOOEOVQDDBGDBCDZLQ,True,0,Style: Flip 5Color: Black
R1KOPM06O89YO3,B07QK2SPP7,5.0 out of 5 stars Sound,Brian Seymour,5,It puts out a great sound,"Reviewed in the United States July 19, 2024",AGEJQIDH34GG6AQEHMXXP6SQJAIA,True,0,Style: Flip 5Color: Black
R1JKY967YD9VJQ,B07QK2SPP7,5.0 out of 5 stars JBL Speaker,Mike Gurley,5,"Portable and powerful, great sound.","Reviewed in the United States July 6, 2024",AG642WTEDCDKPK7FQCOKN36XI3JQ,True,0,Style: Flip 5Color: Gray
R3G988V9JTLBWC,B07QK2SPP7,5.0 out of 5 stars Great Product!,Steve S,5,Great sound and volume! Easy connectivity!,"Reviewed in the United States July 13, 2024",AFOH5QCFXTKREACDH2XY3M6ONQYQ,True,0,Style: Flip 5Color: Teal
R3GJL89497ZDH,B07QK2SPP7,5.0 out of 5 stars Excelente.,"Me encanto, me gusta el tamaño. Gracias",5,"Es muy buena, valió la pena la espera aunque un poco tarde llego pero bueno compensa la bocina, es execelente.","Reviewed in the United States July 17, 2024",AHM26OVXSWWUTNQIMHYSAGCCKYKQ,True,0,Style: Flip 5Color: Eco Green
R33K5G8MIAXZF5,B07QK2SPP7,5.0 out of 5 stars Great stuff,Haim Zion,5,Great sound strong and great quality,"Reviewed in the United States July 11, 2024",AGF6PKMRDBRU3T6ME6NRLSLV5LJA,True,0,Style: Flip 5Color: Black
RHVGZI94A4979,B07QK2SPP7,5.0 out of 5 stars She loves it,Tammy white,5,Love it thank you so much,"Reviewed in the United States July 18, 2024",AGKPIT26DNW44CHW3DL5SVRZFIRA,True,0,Style: Flip 5Color: Eco Green
RQC100MADEJTQ,B07QK2SPP7,5.0 out of 5 stars Excellent speaker!!,Nick Gallagher,5,Excellent sound and ease of use.,"Reviewed in the United States July 31, 2024",AGAMAY7RZDZZZDT72IFX5S5ZV6TA,True,0,Style: Flip 5Color: Black
R2VJ0U7F9U8NFK,B07QK2SPP7,5.0 out of 5 stars Best speaker ever,Happy in idaho,5,Love this speaker and the tone,"Reviewed in the United States July 10, 2024",AFALL6PQ6T3D4NIUGY3HHP3YOQVA,True,0,Style: Flip 5Color: Pink
R1IOOAZBCQF58V,B07QK2SPP7,5.0 out of 5 stars Great sound! Very easy to link up with your phone.,Surfhampton,5,Good price. Well worth the money,"Reviewed in the United States August 8, 2024",AHLNZ6DCLTZPQQRCGJ6DA4HEXLYA,True,0,Style: Flip 5Color: Black
R1FGYKT18UBA3L,B07QK2SPP7,5.0 out of 5 stars Love this speaker!,Alli H,5,"Such a great speaker! Quickly fell in love and it’s been great. The quality is really amazing, and also love the portability and ease of use.","Reviewed in the United States July 9, 2024",AHK3NKZOY64KCBREMFIT6UFXSZLA,True,0,Style: Flip 5Color: White
RE7LQG6S5EA4T,B07QK2SPP7,5.0 out of 5 stars The best portable speaker I've owned.,Constance A Dorigan,5,"It was easy to set up, the sound is amazing, it is portable, and it takes up very little space.","Reviewed in the United States July 18, 2024",AGZEFII7HTDIMSIJJQEBHOLHIE5A,True,0,Style: Flip 5Color: Gray
RT80OLXKJ56V1,B07QK2SPP7,5.0 out of 5 stars Great Sound,StogieMan,5,Definitely recommend! Great Sound and volume!,"Reviewed in the United States July 30, 2024",AHT6LQJM5U223HG2TO3Q6IVD2TZA,True,0,Style: Flip 5Color: Black
R29SNY8V7NDAQP,B07QK2SPP7,5.0 out of 5 stars Great Sound,Hugo,5,"Small size, looks nice, big sound.","Reviewed in the United States August 4, 2024",AHC33SUPEFM2JC44K6XGI7W7KGWA,True,0,Style: Flip 5Color: Black
R1341Z436HO8RP,B07QK2SPP7,5.0 out of 5 stars Great speaker!,Marie,5,"This speaker packs a punch! Great for the price, and the cute color is a bonus! Picture associated is me taking this paddle boarding. While I can’t say that, I submerged it in water, it totally got some splashes and it didn’t phase the speaker at all! So far so great!","Reviewed in the United States June 19, 2024",AHJMJ6HFBGMZX4K6VOQSLNOUMGQA,True,3,Style: Flip 5Color: Pink
R20YI22J6JL28O,B07QK2SPP7,5.0 out of 5 stars amazing,Cynthia,5,blue tooth is perfect JBL is an amazing product with the best sound. easy to move and walk around with,"Reviewed in the United States July 5, 2024",AHB4EWBL2OBO6TEJX3DLB5YS5BRA,True,0,Style: Flip 5Color: Red
RLDZNIBYF759P,B07QK2SPP7,5.0 out of 5 stars I work in a loud environment with earplugs in.,Austin Carpenter,5,"As stated above, I can hear this speak LOUD and CLEAR! I would recommend this to a hearing impaired individual!","Reviewed in the United States July 7, 2024",AFANFDSISMKODSPNG5KOLO4A6ATA,True,0,Style: Flip 5Color: Red
