review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
RTCJW0OC738Q0,B07T5GGR8L,5.0 out of 5 stars Yamaha delivers on it's product,Amazon Reader,5,"This was a gift so I don't have any photos, but the integrated subwoofers work well and using the ARC HDMI input it simplifies the audio setup. I think for the money you probably won't find a better system as Yamaha is known for their quality sound systems and the person this was purchased for is very pleased.","Reviewed in the United States May 14, 2024",AHUQJ7G4L52NXKBFNSEY44CTZUEA,True,0,Style: YAS-109BL
R30GQC5L0ZAHJU,B07T5GGR8L,4.0 out of 5 stars Great Sound & Base! Very impressed by overall for the price it's no brainer!,Agravier,4,"Great Sound & Base! Very impressed by overall for the price it's no brainer!*Only reason I gave it 4 out of 5 stars was poor customer service! When I received my system the package was missing both power cords required to operate the Sound bar & subwoofer. I reached out to Yamaha & provided all the required info confirming my purchase & requested they send me the missing power cables, I was told it would be processed the same day & would be shipped out shortly, after 4 days I noticed I never received and notification from them, so I contacted them, I spoke to a rep & asked about my missing cables eta. he informed me that it was put on hold, when asked why he said that it simply wasn't processed... I had provided everything needed the very same day...he apologized & stated he would process & ship it out that same day, 4 more days go by and nothing. I call again and was given the run around & they couldn't confirm the status of my cables & they will reach out to me the next day...long story short more back & forth & it took them 2 weeks more to finally ship the cables to me. as you can understand I was not happy with having my system siting there for 3 weeks collecting dust. seriously poor customer service!","Reviewed in the United States July 12, 2022",AHNQDZNFT3ILEWX33TPJ34OPBYUQ,True,8,Style: YAS-209BL
RTXPX0WY34TCS,B07T5GGR8L,4.0 out of 5 stars Good clear sound,Ian F. White,4,"I had an older IG soundbars and wanted to upgrade. I read dozens of reviews and tests. For my budget this seemed perfect. Very easy to set up and connect to internet and Bluetooth. Chose a 4K blu ray film to watch. After playing with the settings I settled on movie and +3 subwoofer along with clear voice and 3D surround. I was very happy with the sound production. My one small criticism is that the surround sound could be more pronounced. Not enough separation between left and right channels. Base is just right. Not too overpowering. Music was really good as well, played via Bluetooth and my iPhone.I’d recommend this for anyone on a budget. Dolby atmos would have been nice but beggars can’t be choosers! 😄I’ve had this sound bar for some time now and thought I’d update my review.To be honest I’m a little disappointed. To hear it reasonably it needs to be at least half full volume and even with clear voice turned on it’s still sometimes difficult to understand every word that’s said. The subwoofer is my main moan. I have it turned to +4 (the maximum as it starts at ~4, goes to 0 and then +4) and once you’ve gotten used to it…an hour or so, it seems to disappear into the background. There are no dramatic booms and bangs while watching an action movie. This is a big subwoofer as they go and the sound seems weak.Overall, if I was a rich man I’d go out and buy something more powerful. If you buy this, don’t expect wonders although it is an improvement on the TV speakers.","Reviewed in the United States August 16, 2021",AFC74CNI74OWBOY6TPLDJIHLZWDA,True,0,Style: YAS-209BL
RA3G9QVXXMAY9,B07T5GGR8L,4.0 out of 5 stars Nice sound,Davis,4,"Great product, wasn't loud as expected, but great sound","Reviewed in the United States March 12, 2024",AGOPNPIWOJW2SLB75GLGTRNEW7DQ,True,0,Style: YAS-209BL
R2VKVZDISF8SCA,B07T5GGR8L,5.0 out of 5 stars 1 year review.,Devin Puglia,5,I purchased this roughly a year ago. I gotta say where I live we have tons of power outages anyways this sound bar has held up well same with the subwoofer. To be honest this is the best sounding sound bar I’ve ever heard in my life I’ve heard some very expensive soundbars with similar quality of sound. If you are looking for amazing sound quality I’d recommend these. The bass is very nice and the vocals are loud and including whatever else is going on in the background it picks up everything very nicely. Almost makes you believe you got a surround sound and not a soundbar. Anyways if you buy this you won’t regret it. To tune it to the best my opinion click music clear voice and then turn on bass ext.,"Reviewed in the United States January 2, 2024",AF2LBR57NQZRODBZVXLLYGMXMT7A,True,4,Style: ATS-2090BL-R
R2TIR1UA86YB74,B07T5GGR8L,3.0 out of 5 stars Not really that good.,RichardWA,3,"Had this unit for 2 years now. Have NEVER gotten built-in Alexa to work and use an external Amazon Echo to use it as an external speaker (not hooked up to TV at all).Sound quality is so-so for music, HORRIBLE for spoken word like a newscast.But for the price, I can really complain so still 3 stars.","Reviewed in the United States May 8, 2024",AFJOEMUSSH3SKXM3GBTUPZSSHBKQ,True,0,Style: ATS-2090BL-R
R1NIF2UCRBCJAA,B07T5GGR8L,3.0 out of 5 stars The sound isn't bad but the functionality leave much to be desired,AnAmazonShopper,3,"I originally had this in my apartment, hanging on the wall, behind my couch, and connected to my projector via optical cable. Alexa had issues with staying connected. However, I didn't use Alexa very much with it so it didn't really bother me. Since then, I have gotten a house and moved the sound bar to my home gym to connect to the TV mounted in there and for music. Now, I use Alexa all the time. The problem is, I want to say, Alexa, play music everywhere so it plays on all of my alexa devices in the house. This speaker doesn't show up on the list of available speakers. Which is a huge bummer. So this sound bar will probably be relegated to the basement TV which doesn't really get any use.As a stand-alone alexa device, it isnt't bad. However, if you want to integrate it into a smart home setup, you'll probably want to skip it. It is worth mentioning that since we moved, I haven't had any connectivity issues with it. Maybe because my internet is more stable here than it was in my apartment and my modem doesn't go out all the time. It can be a real pain to get this sound bar connected to the internet.The sound from the bar is pretty good, I can't really give it more than 3 stars, because it doesn't go above any average expectation I had for the price.If you're using it for movies, you'll want a wired connection. There is a lot of lag, especially with youtube, and no way to set a delay of any kind to compensate for it. Bluetooth for movies or videos is complete rubbish, bluetooth on this device should only be used for music, or audiobooks. In which case, you have Alexa and amazon music integration.In sum,If you want a good-sounding bar, with a wired connection for movies, and maybe some audio streaming then this is probably a good fit for you.If you're hoping for any kind of smarthome integration, or an wireless-audio option to bluetooth to your Kindle FireTV Stick (or preferred home streaming media device) I can not recommend it. The audio lag is a deal breaker if that's your intended use.","Reviewed in the United States November 30, 2020",AHQ3KDLYMG65R4ACOY23L6R3RHDQ,True,1,Style: YAS-109BL
R2XZZALFAVRYU2,B07T5GGR8L,5.0 out of 5 stars Perfect for My Bedroom,Lori E,5,"I like to fall asleep listening to an audiobook, which of course requires an Alexa device to use Audible. The sound from my phone (or even an Echo Show or other Echo device) isn't optimal so I thought I'd give a soundbar a try. LOVE. IT. The soundbar can be across the room where the TV is instead of a device right next to my bed, and my audiobooks play with a rich, warm sound. Of course it also improves the sound of my TV as well. Since the subwoofer is built in, I don't have extra ""stuff"" hanging around my bedroom which is also a bonus. I'd say this is a great purchase for me given the price, the features, the size, and the quality.","Reviewed in the United States November 30, 2023",AFG6BZNBW3BVYM7DAU57V22IP2HQ,True,1,Style: YAS-109BL
R3DAJG4NDOREPR,B07T5GGR8L,4.0 out of 5 stars enhances my audio experience on the tv,Anonymous,4,"definitely improved the tv sound quality!a fuller, richer sound experience.","Reviewed in the United States February 17, 2024",AGS2U6HMGKBI5T4PBYGW3PPM3AQA,True,0,Style: YAS-209BL
R2BCKQ4U9C0MD,B07T5GGR8L,5.0 out of 5 stars Absolutely wonderful,Kareem Omar,5,"Purchased 1/3/2021:Review 2/23/2021:I have wanted to down size our living room sound equipment for several years (A decade old Onkyo receiver and 5.1 surround / sub is a 12' in the front corner). Had my Eye on the YAS-109 sound bar. I was afraid the low end would be missing as we have all become used to the big Sub unknowingly. I did a back to back test of the Opening scene in Days of Thunder. All I can say I was impressed!! I unplugged the sub from the RCA out put on the YAS109 and there was a noticeable difference but nothing that leaves me with the need to return/ replace. Very Very happy with the sound bar. Sound output is really great. We hardly go above volume 4.I use the optical out from TV to the 109. No need to switch inputs. Yamaha App is nice and works everytime! Able to control volume from the App if not near the AT&T remote control. That's right my 1st number one concern was the ability to control the volume!! AT&T U-verse remote was able to code and control the power and volume on the YAS109.VERY VERY Happy with the Bluetooth ability and to be pulled to use outdoors too!!! We had a small out door gathering and used the sound bar as our music source! ALEXA Play ""Bar-b-que music""....done and loud!!!The built in sub is set at 0 (can be adjusted via App or YAS remote). +/- 4 in either direction.3D surround is OFFClear Voice ONBass Ext OFFSound Program TVI have not needed to change any settings and still play with some of these on the app depending on the program.Our bar is setting on top of the entertainment center just below the TV. I did not opt to mount it on the wall or hang off the TV with optional mounts.All in all highly recommend this sound bar system.","Reviewed in the United States February 23, 2021",AFWIRTCEXXNQXQBCU2R7354BFHBA,True,21,Style: YAS-109BL
R3KAR6J8Z834KX,B07T5GGR8L,4.0 out of 5 stars First soundbar and I LIKE IT!,J. DFW,4,"This is my first soundbar and I have it attached to a 75"" TCL Series 6 TV via HDMI ARC. I also have it connected via SPDIF cable to a Sennheiser Set 830 S wireless headphones (I have a digital to analog converter in between). The sound from the TV to the soundbar is great and I can use my TV remote to control the soundbar volume. I also get at the same time sound output to the wireless headphones and that sound is also great (I'm hearing impaired so I use the wireless headphones a lot). I need sound to both at the same time because my wife likes the soundbar and I need the headphones.Most of the time it works but every now and again the sound to the soundbar from the TV will not work and it only works on the headphones. I discovered that this happens when I we use Alexa on the soundbar, by the way, Alexa works great on the soundbar and my wife streams music from Amazon Prime all the time. Took a lot of trial and error to figure this out and so far the only way to get the sound from the TV to the Soundbar working again is to unplug everything. I have easy access to my surge protector so it's not a big deal and easy to power down and back up again. I'm not sure if this setup is supposed to work so I'm not really complaining because the dual sound outputs work for me.I also have the soundbar connected to my old Polk PSW505 base speaker via standard RCA audio cable and WOW does the base POP. I have the base volume on the speaker at maybe 20% because if I go higher it starts to rattle the objects in my living room.","Reviewed in the United States February 25, 2020",AGSX347FL345XDUZF6KBO36ZZQJA,True,2,Style: YAS-109BL
RS3ZDZRLTLPRV,B07T5GGR8L,"3.0 out of 5 stars Terrible for wall mounting, no equalizer",Paul,3,"Sound is fine, but a bit boomy. No equalizer nor even bass treble etc. Just volume control for the sub and audio ""scenes"" (ie movie, TV show, music) with no explanation what they do.With everything set up for ARC the soundbar turns completely off - not to standby - when turning the TV off. So ARC won't turn the soundbar back on. Edit: found instructions online for disabling this feature.And physically speaking if your TV is mounted on the wall you can't mount the soundbar right up under it because of the way it mounts. And the soundbar buttons are on the TOP of the soundbar instead of the end or front. So if you want to be able to use the physical buttons or see the indicator lights you'll have to leave a few inches of space between the TV and soundbar.And if you're like me and like good wire management, this thing sucks. They don't give you a channel on the back to give space between the wall and soundbar to run wires. And the power cord has to be bent at a harsh angle so it doesn't hit the wall. There are no brackets you just hang it on two screws in the wall, so it's not very secure. And good luck getting it level because of the cheap way they designed the mounts. And of course the bottom is ugly which sucks if you mount it to the wall. They clearly paid zero attention to the design for people who will actually mount it to a wall.","Reviewed in the United States April 26, 2022",AFOWK6JTP73AJEPBSWYOTK3OV6CA,True,2,Style: YAS-209BL
R295TKI2UVMWHS,B07T5GGR8L,"5.0 out of 5 stars Almost returned it, but firmware update and disabling the auto power off feature stopped this.",Tyler B,5,"So this is a pretty great sound bar for the 149 asking price i got. It drove me nuts initially as it seemed to have a mind of it's own, it would turn off, wouldn't turn back, became unresponsive unless unplugged and re-plugged, especially if i walked away from the tv for a few mins. Downloading the app, updating the firmware helped some of this, but it still sometimes shut off and wouldn't respond or turn back on using arc or even it's remote. Swapping sources on the app once or twice would generally wake it back up, but it is still a tedious. I did some hard googling and found the auto shutoff could be turned off. Just google ""turn off yas 209 auto shutoff"". It's the Input button i think and the power button for 5 seconds and the clearvoice icon start to glow which means it's disabled. I now no longer wanted to return it. It's a great sounding bar that get pretty loud and the bass ext really adds a solid low end. After reading other reviews as annoyed as I was I hope this helps some people. It's honestly a really good soundbar and it's too bad these small changes aren't openly presented as I imagine a lot of people would enjoy it a lot more. Side note the remote is really cheap feeling, but it gets the job done i guess. I just use the app which is solid.","Reviewed in the United States December 1, 2022",AETA6KO37TGXKCRTKGS6JAFGYWNQ,True,21,Style: ATS-2090BL-R
R2GRRCSVRM4919,B07T5GGR8L,3.0 out of 5 stars You can do much better sonically,Roger Moffatt,3,"My wife hates wires, oh and large speakers, so was on the hunt for a relatively wire free soundbar based audio system for our new house and second TV room. Setup was relatively pain-free, although had to resort to reading instructions for getting it connected to my local mesh network which is 5G/2.4G. Functionality wise this is pretty neat - the built in Alexa integration works well, although can't seem to change the wake word as I can with the other devices around the house - but that's no bad thing as at least when I talk to Alexa, only the sound bar gets the instruction. Like the independent sub-woofer controls and it all looks the part and has fewer wires than my previous system. So why only 3 stars? In our house the competition is a small class-D digital amplifier and a pair of floor standing speakers (hence all the wires) and it completely wipes the floor with the Yamaha sonically. Yes the subwoofer is nice, but the mid-range is completely muddled regardless of what EQ setting (Movie/TV/Music/Sports/Game/Stereo) and the sound stage is surprisingly narrow. Disappointing I'd say. That said, it is of course a huge step up from the TV speakers and also a huge improvement over a previous basic soundbar we tried that lasted a week before I couldn't bear the sound any more, so it's not terrible - but by comparison with a real hi-fi system, despite the technology and the number of drivers, it makes a bit of a mess of the sound to my ears. I'm going to keep it for now, but relegate to our second TV rather than the one we would use more of the time. It does do a decent job of movie sound-tracks and series binge-watching, but my ears are left wanting more ...","Reviewed in the United States September 12, 2021",AFQYBKTESMX4PHJXLIN7GXUYNJCA,True,3,Style: YAS-209BL
R3O0JAWN2I1Y2X,B07T5GGR8L,4.0 out of 5 stars Decent for the price,JS,4,"For the price, this is a damn fine deal if you’re not an audiophile. I wanted much better sound than my cheap Insignia television could offer and this did the trick. It has a bunch of features I don’t need, what I wanted was HDMI pass thru and it works perfect for that. Volume levels are very decent, bass is good enough, clarity is just okay, Bluetooth streaming from mobile device is a neat bonus.If I could change anything, it would be the volume controls and remote. I can’t really tell what the volume level is at without using my ears, there is no proper visual indication. The remote is a little weak, must have a finicky or poorly placed sensor.Overall, I’m happy with my purchase. Especially because I got it used but like-new from Amazon Warehouse, it sure looked new to me and the price was excellent.","Reviewed in the United States March 5, 2023",AF253WO23YKK4L2XKV7UBBOHAM7Q,True,4,Style: YAS-109BL
R1C1NYFT4NRKVD,B07T5GGR8L,"5.0 out of 5 stars Painless setup, great sound.",Jason Constant,5,"Setup was painless and quick. I was a little worried looking at some of the reviews mentioning issues and needing to hard wire, etc. None of that for me. Plugged it in, installed the Yamaha app, everything automatically detected, Alexa setup only took a couple clicks, and firmware updated automatically. Then I was off to the running.Sound: Honestly, I'm not audiophile but I can tell the difference between low quality bass heavy speakers and something that produces quality sound. This sound bar isn't as amazing as my $2000 5.1 system but I very much find myself wondering if I need it based on the performance of this system I just installed in my vacation home. It's clean, minimalistic on space, and produces crisp and well rounded sound. This is also placed in my great room and has no issues filling the large space with sound.Alexa integration: I'm heavily invested in Alexa. I have them everywhere. The voice activation works flawlessly so far and she's picked up my voice without issue. After reading some reviews I was worried it would be a clunky integration but this has not been the case. It just works, same as any other echo I have.Controls: The capacitive touch buttons on the bar and remote work without issue. I did have to manually switch over to the TV input to get the ARC passthrough to work but it's been fine ever since.Overall this is a quality system and lives up to the reviews. If you want a hi-fi Alexa that also works great for home theater I'd have a hard time coming up with any other features I'd need that aren't already in this package. This is easily worth the price and I'd probably have paid a little more. Frankly I'm considering replacing my 5.1 system given how small the footprint is and the sound quality you get out of it.","Reviewed in the United States March 10, 2021",AEUY3HRDGWFVRLL3WVV7JTTXTNUA,True,6,Style: YAS-209BL
R22YJM4A6GRN72,B07T5GGR8L,"4.0 out of 5 stars Good for movies and tv, bad for music",Sergei Pechatnikov,4,"This was my first soundbar.Its good for movies/tv and will give you significant better sound, that your tv speakers.Clear voice is a really good feature.Overall the build quality is excellent, yamaha has not disappointed me.Remote controller is bad, especially for volume control (it has too many steps) .The soundbar is switching itself off every 10 min. I suppose it can be changed, but idk how. I was connected with optic cable, but for better experience you should buy arc hdmi cable (not included).The sub is good for movies, but for music its lame and your music sounds not as wanted to (maybe its the same problem for all wireless subs -they are weak and have a delay with soundbar. If you want deep fast bass you should buy a wired sub).","Reviewed in the United States May 3, 2023",AEPIDJXJJXCO4OMD5AZERD7DKL6A,True,8,Style: ATS-2090BL-R
R3TTS7F233CD81,B07T5GGR8L,4.0 out of 5 stars Great soundbar if you get it one sale,D. Kaczmarek,4,"Sound is pretty good for small room or light listening. It can get loud, but fidelity suffers. Definitely like the added sub.I don't think it's worth $350, but if you can get it on sale $250, then yes.Alexa works well, but you CAN'T change the wake word! The rest of our set up uses ""echo"" to wake devices, but you can't change that on this soundbar.","Reviewed in the United States October 17, 2023",AERK63EVSIGY6ZFLNB22CWGSRYNQ,True,0,Style: YAS-209BL
RA8CDPXXMU84A,B07T5GGR8L,5.0 out of 5 stars My PC outputs to the ATS-2090 via optical,Rob D,5,"I wanted something better than the weak desktop speaker offerings typically used for my PC... I looked at various speaker types and designs until I found this design by Yamaha, ATS-2090. Since I wanted a solid quality sound at my desk and not wanting a dedicated stereo in my office, a sound bar seemed the best solution. The audio ""out"" from the PC and the HDMI ""in"" on the sound bar apparently aren't compatible, but both devices have optical... which windows 11 calls Digital Audio (S/PDIF), Toshiba invented it back in 1983 (TOSLINK). My ASUS mobo has it and the ATS-2090 has it, so music fills my office. The ATS-2090 also has Alexa, so music sources are not limited to the PC. I mounted the soundbar under my desk with the provided mounting template and the subwoofer sits on the floor under my desk. I installed the Yamaha sound bar app on my phone, and the included remote work equally well to control the volume and modes, as well as keeping track of any software updates available for Alexa or the ATS-2090. I am very happy that I chose the Yamaha ATS-2090 as my speaker and Alexa controlling the blacklight and lava lamp in my office (via a smart outlet) is just the icing on the cake. My video game sounds are on the next level when the headset starts to make my head hurt... I am satisfied with my choice.","Reviewed in the United States October 6, 2022",AH2O3NPIJT2PUDCC74W5E2VMWZVQ,True,3,Style: ATS-2090BL-R
R3O1SH7YHU2677,B07T5GGR8L,4.0 out of 5 stars Works fine if you avoid the app,real person reviewer,4,"All I wanted was a soundbar to replace my (much better and more expensive) dinosaur that doesn't do newer audio formats, and I wanted one that has an actual subwoofer out for my old school wired subwoofers. I'm not doing any Alexa or apps or software updates or anything. I just plugged it into my TV via the optical cable and my two subwoofers (one on each side of the room, with a splitter cable to connect them both to the single sub out). I have a big living room, and the sound is satisfactory. It's not as surround-sound as the much more expensive but dated soundbar I used to use, but it cost less than $250. I like how the remote lets you control both the sub and soundbar volume independently, and that I don't have to bother with the app (which everyone seems to hate). I can now play a Netflix show without having to manually change the audio format every single episode, and I didn't have to spend a ton of money to update my entire setup to do it. It took me about 10 minutes to switch it out, and it's worked without a glitch for a couple of weeks now. That's good enough for 4 stars in my book. If it dies like some others say theirs did, I'll update this review.","Reviewed in the United States February 5, 2021",AH37IKAQDKLOOU4RZU3IWNPS4UHQ,True,0,Style: YAS-109BL
RPS73I9LTC38P,B07T5GGR8L,4.0 out of 5 stars Fantastic sound but with one large flaw,Matt K,4,"First of all, this soundbar sounds amazing! I would easily have given it 5 stars. However, there is one thing about the device that really stinks, unfortunately. It has an auto shut-off feature! So every so often the soundbar just shuts off. All you have to do is turn it back on but that's beside the point. It's very annoying and always happens at a bad time. Besides that, it's a great little unit!","Reviewed in the United States September 10, 2023",AGYVT476HV2EWRSQYAVHJFT2L44Q,True,4,Style: ATS-2090BL-R
RE6UFRIHKGGQI,B07T5GGR8L,4.0 out of 5 stars Very good soundbar. Pleasing sound with external subwoofer,Richard,4,"This soundbar was not easy to set up. At first, the soundbar kept connecting to the TV with bluetooth and not HDMI ARC. Frustrating for a good while to the point where I actually packed up the soundbar to return it. Then I decided to give it another try. I fished for answers in the manual ( which is not greatly clear) and found out that I needed to reset the soundbar and, boom, got the ARC set up. In fairness the soundbar was previously used so it may have needed the reset. Still the fix was a bit elusive. I had a subwoofer on hand from my 5.1 surround sound set, and hooked it up to the soundbar. Now, finally, the sound is pleasing with great depth. Big improvement from TV speakers. Still miss my 5.1 set up, but don't miss the wires. Now everything is compact, behind the TV. For $170, like new I am very happy. Took a star off for the frustrating set up, but the soundbar itself is very, very good. Doesn't beat a 5.1 setup of course, but very good for what it does. It Actually merits a star score of 4.5 after all.","Reviewed in the United States May 20, 2021",AH5745Y4JGIQ64PZPDM42AXVS3EQ,True,0,Style: YAS-109BL
R2YVACFVREB220,B07T5GGR8L,"4.0 out of 5 stars Confusing to set up, Confusing to operate",Alan J.,4,"I had zero experience with sound bars, so I have little point of comparison. I had read many of the previous reviews, which influenced my purchase. Our LG TV is on a swing-arm wall mount, so we had to attach the Yamaha to the bottom of the TV using a special bracket, which Amazon helpfully suggested. That was fine.Have not managed, after several weeks, to really figure out how to modulate the volume control, in terms of the voice thing, the subwoofer, the volume control on LG remote, the volume control on Yamaha remote, etc. The owners manual, such as it is, is beyond worthless.So, when music plays on a TV show, it's like you're in a concert hall. 5 seconds later, the music has subsided and a character on the TV show is talking, and you can barely hear them. So then you grab the Yamaha remote and try hitting the voice button and all that, and you don't really know if it's engaging, because there's nothing but some inscrutable lights flashing at the base of the unit.I'm sure I'll figure it out eventually. Again, my lack of previous experience with sound bars means I'm flying blind here.","Reviewed in the United States April 25, 2021",AGNU7L3FRRVSCCQ4TRSQIK2IS3YQ,True,1,Style: YAS-109BL
R3UAXTHK99QQVI,B07T5GGR8L,3.0 out of 5 stars Adequate,Ryan,3,"It's been a year since we bought it, so I figure it's time for a year's ownership review. I purchased this because listening to the TV's speakers was just awful and it allowed me to make use of my Klipsch sub woofer that was collecting dust. With the addition of my sub, it just adds a dimension to the sound that isn't achievable by itself. The lows by itself are fine for a bedroom (get a sub for your living room), the mids are nice, and the highs are ""Tin'y"" sounding. The sound adjustments help somewhat, but ultimately there is no escaping that ""tin'y"" sound with the highs. It's hard to find a happy medium between sound effects and people speaking in movies. Voices seem to get lost a lot, even with a lot of adjusting. The remote is almost worthless if you've got it sitting on an entertainment center, so we just use the app. Alexa is hit or miss, we usually end up repeating ourselves and if we're listening to a program, forget it, it struggles to hear you. I know this all sounds bad, but it's not...not really. For the price, I'm actually content with it for the most part. It's not a living room solution though. If I had to do it again, I'd have gone Bose or Sonos. That said, it'll make a nice upgrade for the bedroom when I order a higher end system.","Reviewed in the United States June 12, 2022",AFBWDERTAKGOTX4PXVNOMFNOXHEQ,True,0,Style: YAS-109BL
RSQJNMKF63CG3,B07T5GGR8L,2.0 out of 5 stars Turns Off All the Time,David State,2,"The sound bars cuts off every time to pause the TV. It only takes a few minutes, then you hit okay and no sound. You cannot change this setting. And The app does not connect or work. It worked for the first 6 months, and then would no longer connect. Sound is fine, but the functionality is lacking and annoying.","Reviewed in the United States July 15, 2024",AEVRFA4RTM43FKIC5JRS3Z2PVOUQ,True,0,Style: ATS-2090BL
R1GCT2XULBD6GH,B07T5GGR8L,3.0 out of 5 stars Very poor customer su[port from Yamaha,Knowone,3,"Bought this product in early Dec 2019 for the feature of Alexa integration with soundbar which most other products in the market do not have. We listen to music a lot on TV, Alexa or through external inputs like DVD. Sound quality is great and clear. For watching movies, the surround sound is great.I had however lots of problems with TV and Alexa getting frequently disconnected until I figured out solution hard way. I have connected to our late model Samsung TV through ARC. There is some combination of turning on- off Alexa and Tv sounds that disconnects from the source. Then I have to reset the soundbar which the user guide does not tell you how. Also the you have to know how to reconnect the Alexa using mobile app if the network gets disconnected. All these, once you learn how, are manageable but require some technical expertise.Here is the frustration part. Yamaha tech support is very poor, a 1 star at best. I called them 5-6 times and each time the wait is 1-1.5 hr! They do not have an efficient queuing system. The recorded message which is an advertisement for their drum based products is extremely annoying. If you keep the volume on your phone low, when the tech support comes on, you may not hear them and they just hang up after your hour long wait! Also the tech support only showed me how to reset the soundbar but could not help on Alexa. She said she will have to an audio specialist call me which they never did.The firmware on mobile app says it is version 1.0.6. But if you check on the website, there is a version 2.76 available which supposedly fixes lot of these issues. The tech support does not know anything about it! I went through the process of updating the firmware however the mobile app still shows old version only! So I am not sure if the update works.Overall, good soundbar with nice Alexa benefit, but you need to be a techie on how to use it.","Reviewed in the United States January 23, 2020",AHJSLT7BPHS2W45VWZOQG2VOWTBA,True,4,Style: YAS-209BL
R8N4YX8H6OVC,B07T5GGR8L,4.0 out of 5 stars A very good soundbar that is not without flaws,Brett,4,"Update 9/12/19: There’s a firmware update that I swear adds significantly more bass to the system (am I imagining this?) and appears to address the sound skips. Curious to see what others say.Original review: I started with a Sonos Beam but was unimpressed with the audio quality. I next tried the $700 Samsung Q70R, which sounded really good on Atmos, but had tinny vocals on standard content and a lip sync delay that I couldn't fix. So third time is the charm, but not without issues. The Yamaha sounds very good when you set it to Movie mode, turn the sub to max, turn on bass extension and turn on Clear Voice. Most importantly, it just works! The lip sync is perfect, it turns to the correct mode every time, and the power and volume can be controlled by the Apple Tv remote no problem. The major issue is, if you only use ARC, the audio cuts off for a few seconds every so often. This has been mentioned in other reviews, so it's a clear problem that Yamaha needs to address. The current solution to this is to plug Arc from the bar to the Tv and then to use a second HDMI cable from the bar to your source. 95% of the content I watch is on Apple Tv, so this is fine, but if I want to use the PS4 without audio skips, I need to unplug the HDMI from the Apple Tv and hook it up to the PS4, which is a pain. Also, the app is terrible. I can only get it to even connect if I link my phone wifi to the bar, as opposed to my home network. Of the three bars I tried, this is easily my favorite, and the cheapest. It's a good value. But Yamaha definitely needs a firmware update for the Arc audio issue.","Reviewed in the United States September 10, 2019",AFGDNXCQ5ERYP42XZ63MTS5WGUCA,True,153,Style: YAS-209BL
RAE0VBI6H41OP,B07T5GGR8L,"4.0 out of 5 stars Not perfect, but worth the price.",J. Bailey,4,"I purchased this because I already have powered Yamaha sub from an old 5.1 system.. This has a plug for that sub...That saved me money, and it sounds great. There are two primary drawbacks to this system so far.1: The built in echo is a bit sketchy.It doesn't listen very well (microphone I suspect is not all that great). Often have to repeat myself, or it will hear the wake word, and immediately beep off as if it doesn't think anyone is talking.I cant seem to control Alexa's volume independently of the soundbar. At normal volume (just watching tv) she's too quiet. But If I turn the volume up... she's way to loud.2. The included remote is kinda chintzy. I would like to see a universal remote included, for people who might hook this up via toslink. I use CEC over HDMI which mostly works great.Audio quality is usually better than I expected. There was one movie that seemed to use an audio codec it didn't like much, and no matter what I did the voices sounded muffled, but 90% of what I have watched and listened too has been amazing. Thanks in part to using my own sub-woofer.","Reviewed in the United States January 30, 2021",AEGZ4B5IDX23HCZUE7GLVKM2WKVA,True,0,Style: YAS-109BL
R3G7B8U8UC6V6O,B07T5GGR8L,4.0 out of 5 stars Great sound from a soundbar,Dave Lamb,4,"This is a great soundbar for anyone who's used to the sound of their TV speakers.The sound, for my money, is excellent, and I'm very happy with it. It definitely fills the room - actually, most of the house - when we crank it up.The setup, however, was a bit of a pain: Taking down the TV, removing the mounting bracket, replacing the mounting bracket with the soundbar mounting brackets, putting back up the TV, then spending a ridiculous amount of time trying to attach the soundbar to its own mounting brackets; and then, figuring out how to work the thing, the software updates, and the fine-tuning of the sound. Pretty much worth it in the end, though.A great product. Highly recommended, if you're willing to put up with a bit of a difficult installation (although I don't know that that's any different from any other soundbar).EDIT: About six months in, the remote has just quit. We weren't doing anything out-of the-ordinary with it, it just stopped working. Can't get any response from it at all. So that's a bit disappointing.","Reviewed in the United States August 12, 2021",AGO4OV5HHLSCQ6WCVMGHRBBGAAIQ,True,0,Style: YAS-209BL
R3PPIVMS7FEE83,B07T5GGR8L,"4.0 out of 5 stars Good, but not enough",Anton,4,"Will be short... (prepare for 18 pages from both sides :)It is good for music, not for TV. So, it can be loud, good bass, quality of sound, but all when you listen to music. When it is TV, it feels like it would need put a voice/conversations to the front and less sounds/music to the background, but even with the settings from the app that supposed to help with that it is still more about background noise, not a voice/convo. You try to make louder and it will make louder background, but again... not voice.And Alexa is deaf asf. Sometimes she can hear, sometimes you call her 10-20 times. I guess mic is not so good. I had standalone Alexa and she heard everything even you are whispering, but this one is a deaf b..... :)So, I would say not so universal device. But good that my TCL TV can take a control of this sound bar if I connect using HDMI, so I need just one remote (from my TV)","Reviewed in the United States November 21, 2021",AE46MS4JEUCW3WB5KYE4ESM47MDQ,True,2,Style: YAS-209BL
