review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R3LTC79BP84IIG,B09KX6RT7Q,4.0 out of 5 stars Which if the three is worth?,Timothy James,4,"Wonderboom 3 is definitely a sharper enhancement from the WB2. The difference between WB2 and WB1 is quite smaller unless you do get two WB2s to pair them. I though it wasn’t possible, but I make instrumentals and WB3 has a more punchy bass with richer/clearer mids and highs. If WB2 was a 9, WB3 is def a 10. The outdoor mode does louden them, but only so much(it is perfect for keeping the music). The distance when they are paired before they start to distort can be fairly large but not large distances.When it comes to ordering two of them for pairing, if you want full surround sound speakers, these are not meant for you. Imagine high end tv speakers but you can place them wherever you want while being able to carry them in your hands with ease, that’s what WB3&2 are. However, if you want speakers that live up to their name, look no further. The prices are haunting, but you won’t be disappointed. If you have WB2s, I would suggest waiting a while for the WB3 prices drop as they are already a wonderful pair. On the other hand, if you have the money to spend, go ahead and but 2 of them for the stereo as you eventually will, and you will be amazed and won’t be able to listen to single speakers ever again.Downsides > fairly long time to charge, recommend charging over night.WB3 are a bit better at this but > will die within 3-6 hours if you are playing loud music that uses a lot of bass or has a lot of things happening. (Playing at max volume but like a movie or podcast doesn’t cause this)There is a little catch of the speaker gets hot > it will drain the battery faster and will get to low battery(the white light will turn red) quicker. If the speakers are too hot, they will shut off, and I mean hot to the touch. Just let them cool off completely and the Battery will return back to normal. However, sometimes you can power them back on right after, when they are completely dead, the red light will flash, so at that point you have to charge them.Again, they are expensive, you won’t be disappointed, but at the same time you’ll be heavily missing out if you don’t have two of them(WB3 or WB2) for the stereo sound.I hope this review helps, please ask any questions you may have.","Reviewed in the United States September 1, 2022",AG7UCVX3UWZDD7TICTJNQU4ZVROQ,True,49,Color: Joyous Brights GreyStyle: Wonderboom 3
R2TYMLQFTKXYDS,B09KX6RT7Q,5.0 out of 5 stars Buy 2,Sean Sommers,5,Stereo imaging with 2 of these is excellent. Detail and clarity is surprisingly good in this smallish package. Buy 2 if you can and put them in stereo. Great value.,"Reviewed in the United States June 2, 2024",AEGVJXQPYS3W6O7WOHTM7VV2U7AQ,True,0,Color: Active BlackStyle: Wonderboom 3
R8ZGBDHA3YF5J,B09KX6RT7Q,5.0 out of 5 stars 10/10,Sarah McNally,5,"Perfect speaker! This is my second wonderboom because my first one was stolen. Definitely the best speaker in this price range and I hope to continue to always have one. Camping, float trips, kick backs, it holds up through it all. Holds a charge for a long time and sounds amazing.","Reviewed in the United States May 17, 2024",AHZPNM2VS3PP3NGC3HYH7NW6RMQQ,True,0,Color: Active BlackStyle: Wonderboom 3
R3TJ6NMEWSLHY3,B09KX6RT7Q,5.0 out of 5 stars Great little speaker,Danusia Trevino,5,This speaker is very easy to use and most importantly has a wonderful sound.I missed listening to music without headphonesThis speaker has a huge range so I don’t have to keep moving the device with it . Highly recommend it .,"Reviewed in the United States May 20, 2024",AFELACPWEW2GIWTRQRGYL3VFXJ7A,True,1,Color: Joyous Brights GreyStyle: Wonderboom 3
R30Y72YMI9QJ6L,B09KX6RT7Q,5.0 out of 5 stars Perfect companion for just about any scenario,Brian Taylor,5,"Another great speaker for the UE Boom family. A little larger than expected but light and the sound is amazing. Has an outside outdoor boost mode… which really does make a difference. One draw back is the it will not pair with its predecessors, only with one other wonderboom. Overall, great little speaker!","Reviewed in the United States May 14, 2024",AG6OLLPCJQKNVVZS777QE5PHZQ6Q,True,0,Color: Active BlackStyle: Wonderboom 3
R1NO3RPLMV8KLU,B09KX6RT7Q,5.0 out of 5 stars Great sound and very portable/durable,Leslie Knope,5,"I'm very happy with the sound from this speaker. If you have it on, but aren't playing anything, it turns itself off. That's a good feature from a battery life perspective, but I wish it waited a little longer before turning itself off. Also the +/- buttons on the side for volume are kind of hard to push, but they look cute and it's easy to adjust volume at the source. Despite these quibbles, I'm totally happy with this speaker - it does everything I need it to and is very portable.","Reviewed in the United States April 25, 2024",AE7Q4SXWX5IDTZ44JN3OELC4TJHQ,True,0,Color: Hyper PinkStyle: Wonderboom 3
R2OYNAOB9CPBOI,B09KX6RT7Q,5.0 out of 5 stars excellent for podcasts & audiobooks!,nima bean,5,"Most BT speakers seem to have a lot of clarity and a lot of bass but a very muffled midrange so they're okay for music but poor for spoken word like podcasts & audiobooks which is what I listen to the most. I went on the rtings website to see if they had a rating for BT speakers & dialogue and they did so I looked for the best one under $100 and it was the wonderboom 3, I take rtings with a grain of salt but their reviews are mostly pretty spot on so I bought the wonderboom 3 and OH MY GOODNESS it is the best BT speaker I've ever used for spoken word, podcasts, or audiobooks. I'm extremely happy with the voice clarity and highly recommend it if that's important to you.Regarding music use it's pretty darn good, way better than the Anker Soundcore or Sony XB13 and of course the wonderboom costs more money but it's absolutely worth it.","Reviewed in the United States February 4, 2024",AEUST6NMP5BIRCJKAYHZEFAHUXOQ,True,2,Color: Joyous Brights GreyStyle: Wonderboom 3
R26UBCGLOX0R2E,B09KX6RT7Q,4.0 out of 5 stars Good sound for the size,Stefan,4,The sound is good for the size of the speaker. This unit has only Bluetooth and no WiFi connection. Connecting to my cell phone was easy even though I am usually not a fan of buttons that have double functions mapped to them. I am disappointed that this speaker cannot be charged via USB-C.,"Reviewed in the United States April 14, 2024",AEXJFDHW3W6G3Y6B4IT2WTOJGM3Q,True,1,Color: Active BlackStyle: Wonderboom 3
R2SCF32EZD2IK5,B09KX6RT7Q,3.0 out of 5 stars Nice fire the price but…,KC Morris,3,"I bought the Wonderboom on the recommendation of Wirecutter, who I usually find accurate. The device is easy to charge and simple as heck to use. However, the sound is very heavy on bass - to the point music sounds way off. Fine for streaming the news or a podcast, but I can’t recommend for anyone who likes their music to sound as clear and fresh as it was recorded. Range is good. Bluetooth connectivity is fine, but sound - the whole point - is “boomy” and murky.","Reviewed in the United States July 11, 2024",AGADMN4CBK3HXPOQOUZBV54OAWHA,True,2,Color: Joyous Brights GreyStyle: Wonderboom 3
R1TKB805OW1MDD,B09KX6RT7Q,5.0 out of 5 stars Great sound,Phillip Cochran,5,"This is my 5th speaker from Ultimate Ears. To me you can’t beat the price, the durability, or the sound of these speakers. I have one in my office, I have one in my truck, I have one I use for yard work. My wife has one for her bathroom and I bought one for my mother in law. Never been disappointed with these speakers!","Reviewed in the United States May 5, 2024",AEKGHG7I5VZ2DVPDQVHQIOMODUFA,True,1,Color: Performance BlueStyle: Wonderboom 3
R2FAPYSK1A183M,B09KX6RT7Q,5.0 out of 5 stars Loud,Dylan Bueno,5,If your the type of person that loves to listen to music on the go and don’t what headphones this is perfect,"Reviewed in the United States May 28, 2024",AFQUPFKY5ZEMGRUZF5HX7WN3Q26Q,True,0,Color: Active BlackStyle: Wonderboom 3
R20J2NPYQKVOGQ,B09KX6RT7Q,5.0 out of 5 stars Great Sound!,Lee Horn,5,"Small package, great sound. Easy to connect via Bluetooth. Just everything I wanted in a small speaker for outdoor pool time.","Reviewed in the United States June 2, 2024",AFU36OKEKSJOWHMOF6SS2GLGI4QQ,True,0,Color: Joyous Brights GreyStyle: Wonderboom 3
R2O21PPA2R9HZW,B09KX6RT7Q,5.0 out of 5 stars Great speaker,ad88,5,Someone recommended this speaker to my hubby and he ordered one. He loves it and has it sitting on his desk. The sound is very good for such a small speaker and he got it connected to his iPhone easily.,"Reviewed in the United States May 16, 2024",AFWAVTRGR2NUGVFG2LYPUS7S22DQ,True,1,Color: Active BlackStyle: Wonderboom 3
RQ2V92JWQW6ZD,B09KX6RT7Q,3.0 out of 5 stars Loud startup sound!,erin,3,"Easy to use and great features (waterproof, floats, loop to hook to gear, great sound for the price and size) but a dealbreaker is the super loud startup sound that you can’t disable or modify, and is totally unrelated to the speaker volume setting. I wanted to be able to use this around the house, in my office, outside… but it’s almost startling in a quiet space. Sending back and will look for another option.","Reviewed in the United States July 14, 2024",AG2XUD7BIX7D244Y4VHIY6MSUA2Q,True,1,Color: Active BlackStyle: Wonderboom 3
R36R88NMCCBAQK,B09KX6RT7Q,4.0 out of 5 stars Instructions may not match your model,Charles R Laugharne,4,"Instructions are different for various models. Need to find the one that fits your model, may not be the one in your box.","Reviewed in the United States April 12, 2024",AHRECPF4WAWRU6FVRMHUJJX4AO7A,True,0,Color: Hyper PinkStyle: Wonderboom 3
R2LQKQU2B8PHWS,B09KX6RT7Q,5.0 out of 5 stars Works perfect,Joel,5,"Pretty solid speaker. Sounds good. Took a few seconds to get it to pair but once I got it, it’s been great to use. Charging is easy.","Reviewed in the United States May 22, 2024",AFXQQ6PPFAI6DL4UMOSPY4X33UCA,True,0,Color: Active BlackStyle: Wonderboom 3
R2WU8PHE28NX2O,B09KX6RT7Q,"3.0 out of 5 stars No EQ, No Ultimate App",MS,3,"I loved the Boom 3 and purchased one early 2020 at Best Buy after testing many of the Bluetooth speakers. The Boom 3 seemed to have the best features and sound for the price. Unfortunately, after four years, the battery would not keep a charge so I decided on the Wonderboom based on past experience with Ultimate Ears and the reviews.It’s a good speaker but lacks the versatility of the Boom 3. No app to pair so you can’t turn it on from across the room, no EQ adjustment to turn down the bass which is quite loud. It’s fine but just lacks the nice features of Boom 3.","Reviewed in the United States June 21, 2024",AEKNIPI6BUE5A4VAX5ZTU4XMSLGA,True,1,Color: Active BlackStyle: Wonderboom 3
R2Q2X971HYE275,B09KX6RT7Q,5.0 out of 5 stars Must buy for portable bluetooth speaker.,Demansky&TubaholdingsCo.,5,"The media could not be loaded. I listen to music for hours in my home theater. Absolutley love it. My home theater system costed thousands of dollars. 7.2 atmos Yamaha amp with a combination of Bose. Pioneer and Klipsh speakers. As an audiophile, my system is mind boggling. I always dreamed of it being portable so others could hear what they've been missing. Believe it or not, most people have never heard music from a true quality system. It's like hearing for the first time all over again. To sum things up, these speakers produce the best sound I have ever heard from a portable bluetooth speaker. The 2nd best, a JBL portable isn't even close. Deep base and high highs that are crisp and clear. As a jazz lover, this is a must. Build quality is excellent. I could believe the price of $75 here on Amazon. If these speakers were $300, it would be a steal. Just perfect!","Reviewed in the United States March 3, 2024",AE7THH6FBITUC2GS3PJFEAYGJUAQ,True,5,Color: Active BlackStyle: Wonderboom 3
RSH780U671WZW,B09KX6RT7Q,5.0 out of 5 stars I love this thing!,Island Tonic Co,5,"Easy to pair, sounds great, and is tougher than a bag of hammers!","Reviewed in the United States June 4, 2024",AFDM5EDCEAMNDAAVJTQVTNZ5GAEQ,True,0,Color: Active BlackStyle: Wonderboom 3
R13LA4HM7TXAQR,B09KX6RT7Q,5.0 out of 5 stars Exceeded expectations,QueenG,5,Love it so much that I will purchasing a 2nd one for peering,"Reviewed in the United States May 31, 2024",AHFHBGFQUJ3EKRIO5M2MWYF2XJYA,True,0,Color: Active BlackStyle: Wonderboom 3
RPNKZWRT1T5I6,B09KX6RT7Q,5.0 out of 5 stars Small but mighty,Mary Alonna Brown,5,Don’t let these fool you they can get loud! All you need is one of these and you will be surprised at how effective these are. Definitely get these if you are traveling or staying home! Awfully handy !,"Reviewed in the United States May 14, 2024",AE4LRIQOVRBL5N45LRLDHQYNNV2Q,True,0,Color: Hyper PinkStyle: Wonderboom 3
R2AYC5QM5DYGL,B09KX6RT7Q,5.0 out of 5 stars Good quality,Gary,5,These sound great and have good battery life. hey are water resistant and that makes them perfect for around the pool.,"Reviewed in the United States May 24, 2024",AGTFLEMHTSHQI2VWGRKLCMBKBB7Q,True,0,Color: Active BlackStyle: Wonderboom 3
R1SA1B3ZJRTOPU,B09KX6RT7Q,"4.0 out of 5 stars Difficult to pair 2, but good once you know the trick",William Gilmyers,4,"Purchased two of these to use in my backyard. I liked that they were small, so I could move them around easily, but that they provide outsize sound given the small form factor. Key feature for me was the ability to to pair them together.The latter part was more difficult than I anticipated. I would connect one speaker, turn on the other, which would then 'steal' the music from the first. Pushed the button on the top of both speakers at the same time, as the instructions imply. This does not work, and actually disconnects both speakers from the input device (I'm using an iPhone to play Spotify, for what it's worth) and pauses the music. No way to reconnect without turning the speakers off and then on again, which gets you back to square one. I called tech support and even they couldn't figure it out, though they did share a video which gave me the 'clue' I needed to make it work. Here's the secret:1. Once you've paired both speakers, turn them on; one will connect to the source, one won't, as noted above.2. Then push the middle button on the top on the speaker that is NOT playing music, until it makes the beep-boop-beep sounds.3. Release that button, THEN press the speaker on the other speaker until it beeps and boops.4. Music will pause, but after a few more seconds of beeps and boops you'll be reconnected and can restart the music and both speakers will play nice together.Having figured this out I'm quite happy with the purchase- 5 stars if it wasn't such a hassle and the instructions weren't so inadequate. Lots of references to the app, which isn't even compatible with the Wonderboom 3. In general the instructions and support materials leave a lot to be desired. But it's a nice product once you figure out the 'trick' and get it working.","Reviewed in the United States April 10, 2023",AGEGHJ6EAWWOL4HVFWWG7STP744Q,True,103,Color: Active BlackStyle: Wonderboom 3
RFYCELMPZMTPX,B09KX6RT7Q,5.0 out of 5 stars Sounds great,Joseph A. Grimard III,5,Just tried it while in the hot tub with my wife. Sound was good over the sound of the bubbles. Had it rigged in the tree. Would recommend.,"Reviewed in the United States May 20, 2024",AFWWRMLVHMTV5AZXDUUNFX7VIK6Q,True,0,Color: Performance BlueStyle: Wonderboom 3
R2O359S9TVN2F4,B09KX6RT7Q,5.0 out of 5 stars Great little speaker,Amazon Customer,5,Easy to take places with great sound! I would buy again!,"Reviewed in the United States May 30, 2024",AHUT3D5HEPUCARULOBNMWZUNWCHA,True,0,Color: Active BlackStyle: Wonderboom 3
R1M3PTG085YQ29,B09KX6RT7Q,5.0 out of 5 stars SOUND IS GREAT FOR A SMALLER DEVICE,Taryn Edmonds,5,What a great price and the sound is great! I use for the beach or at my warehouse when working away!,"Reviewed in the United States May 22, 2024",AEEPQFHNIIFPH7CMS4RFMVYXRZFA,True,0,Color: Joyous Brights GreyStyle: Wonderboom 3
R281W4ORWV7T8N,B09KX6RT7Q,5.0 out of 5 stars 360 sound and it is waterproof!,David F Armillie,5,"I love how it sends sound in 4 directions! Unlike Google's next, it takes a cheap USB connector! Great work on this! I will buy more!","Reviewed in the United States May 17, 2024",AECMMTWJ2KGFF4PVTMQMNGA7SVLA,True,0,Color: Joyous Brights GreyStyle: Wonderboom 3
R17TT2YXXQSTO3,B09KX6RT7Q,"4.0 out of 5 stars Great speaker, a little tinny noise",Anthony Salamone,4,"Great product especially for the price, the sound quality is a little tinny but for the price it more than satisfies","Reviewed in the United States March 22, 2024",AHQVKGFYX6YPT3LJ3VXVBICMF7XA,True,0,Color: Active BlackStyle: Wonderboom 3
RIPX07IZWWF4Y,B09KX6RT7Q,5.0 out of 5 stars Best little portable speaker!!,Isabel and Honey,5,"I love this speaker so much!! This is my second one!! The first one I gave to my bf so he could use it at work. I wanted the black one (I had the red before) so I bought this one and it’s beautiful and amazing and I love it!! The sound is so amazing. People always tell me they are surprised on how loud it is for such a tiny speaker. Also the battery lasts for a long time!! If you have it at full volume it probably last like 3-4 hours but if you keep it like mid-high it can last like 6-8!! It’s perfect. It’s also really sturdy, I have dropped my old one like over 20 times and it still worked fine and nothing had changed it was perfect. Love it would recommend it 100%","Reviewed in the United States January 5, 2024",AGYM46W5TRDEXZRXPH3627SQGDFA,True,10,Color: Active BlackStyle: Wonderboom 3
R2DUKUS1BHN25Y,B09KX6RT7Q,5.0 out of 5 stars Perfect,Charles Petty,5,Given as a gift.,"Reviewed in the United States May 31, 2024",AHRQBWKEDLAZ2BIOI4CL5GWT2TTA,True,0,Color: Active BlackStyle: Wonderboom 3
R3RD3HIC4Q7K2I,B09KX6RT7Q,"5.0 out of 5 stars Great performance for 4 months, then it stopped working.",Mary Wright,5,"Bluetoothed it to my iphone, worked great for 4 months, then it quit. It won’t turn on, charge or play. Letters and phone calls to Wonderboom were not responded to. I hope Amazon will take care of this problem and replace the speaker.Update: after a very long phone call, Amazon gave me a one -time refund/return, and i promptly bought a new one with a 2 year warranty.","Reviewed in the United States April 6, 2024",AGEHYTT7PBOQZCPT34T6NZSQ35KA,True,2,Color: Joyous Brights GreyStyle: Wonderboom 3
R1H14UWUAO63E8,B09KX6RT7Q,5.0 out of 5 stars A Keeper Speaker!,Jennifer Heimach,5,Love this little thing! Big tunes in a small speaker!,"Reviewed in the United States May 16, 2024",AGZHEAJAM2TIK5A5ZSWR3YYFBGZQ,True,0,Color: Active BlackStyle: Wonderboom 3
R1DJSTL1NBXV0E,B09KX6RT7Q,5.0 out of 5 stars Great little speaker!,J.M.P.,5,"Sound is fantastic. Bluetooth was easy to set up and connects automatically afterwards. I like it better than my Bose, although, to be fair, the Bose is several years old.","Reviewed in the United States May 7, 2024",AFRCUDPNTJRBTSXG765JSB7PTUHQ,True,0,Color: Performance BlueStyle: Wonderboom 3
R3W0BQTLZLG4UF,B09KX6RT7Q,5.0 out of 5 stars Awesome speaker in a small package for a great price,Amazon Customer,5,"This is my second Wonderboom 3. My daughter has my first one with her at college. These are amazing for such a small speaker. It's been to the beach and in the water with me. We do a LOT of boating and it works well, even IN the water. I can't recommend this enough. The only negative I see is the charging cable (USB A to Micro) but it's not enough of an issue for me to knock off any stars.","Reviewed in the United States March 20, 2024",AFYUDQFQU77Q4E7FL72KGMYEBHDQ,True,6,Color: Performance BlueStyle: Wonderboom 3
R20SB8MERJ35LI,B09KX6RT7Q,"5.0 out of 5 stars Great sound, great battery life - weird choice of charging cord",Cory O,5,"I travel a lot - and like to listen to music with better quality than on my phone. This product came highly recommended by the team at NYT Wirecutter. And they were right; this little speaker is small, lightweight, has great sound, and great battery life. However the most weird choice they made was using a micro USB to USB-A cord. So if you're traveling and you forget this specialized charging cord hopefully you don't plan on using it for the full 14 hour advertised battery life (or the 20 hour real battery life). Because using your USB-C charging cable that you have with every other piece of modern technology won't work. While I gave this a 5 star based on the requested metrics, in reality this big oversight in charging compatibility cables takes it down to a 4 star for me.","Reviewed in the United States January 5, 2024",AGBNBVMLZWBLQG77WG4F2ZNVJL2A,True,16,Color: Active BlackStyle: Wonderboom 3
